age,gender,mbti,styles
23,female,ENFP,"코티지코어, 미니멀리즘, 젠더뉴트럴, 서스테이너블, 아르누보"
21,male,ISTP,"빈티지, 스트리트웨어, 모더니즘, 미니멀리즘, 복고풍"
18,female,ISTJ,"복고풍, 빅토리아, 카운트리, 고전주의, 코티지코어"
56,male,ISFJ,"빅토리아, 빈티지, 모더니즘, 서스테이너블, 코티지코어, 복고풍, 보헤미안, 젠더뉴트럴"
26,female,ISTJ,"그런지, 서스테이너블, 아르누보, 미니멀리즘, 젠더뉴트럴, 하이테크, 모더니즘, 인더스트리얼"
23,female,ISFJ,"서스테이너블, 코티지코어, 미니멀리즘, 빅토리아, 젠더뉴트럴, 카운트리"
18,female,ENTP,"인더스트리얼, 모더니즘, 복고풍, 젠더뉴트럴, 서스테이너블, 고전주의, 빅토리아"
50,female,ISFJ,"인더스트리얼, 카운트리, 로맨틱, 빅토리아, 젠더뉴트럴, 코티지코어, 고전주의, 피트니스, 보헤미안, 모더니즘, 복고풍"
18,female,ESTP,"펑크, 복고풍, 그런지, 고전주의"
23,female,ISFP,"코티지코어, 모더니즘, 고전주의, 미니멀리즘, 서스테이너블"
25,female,ISTJ,"모더니즘, 빅토리아, 하이테크, 사이버펑크, 서스테이너블, 미니멀리즘, 모노크롬, 스포티, 피트니스"
23,female,ENFP,"젠더뉴트럴, 아르누보, 코티지코어, 미니멀리즘, 서스테이너블"
26,male,ESTP,"하이테크, 모노크롬, 모더니즘, 고전주의, 스트리트웨어"
20,female,ESTP,"모더니즘, 아르누보, 서스테이너블, 코티지코어, 젠더뉴트럴"
20,female,ENFP,", 미니멀리즘, 코티지코어, 젠더뉴트럴, 아르누보, 서스테이너블"
18,female,INFP,"빅토리아, 코티지코어, 모더니즘, 서스테이너블, 그런지, 사이버펑크"
19,male,ISTP,"코티지코어, 아방가르드, 보헤미안, 모더니즘, 카운트리, 인더스트리얼"
22,male,INFJ,"미니멀리즘, 모더니즘, 모노크롬, 카운트리, 아르데코"
25,male,ISFP,"젠더뉴트럴, 하이테크, 스포티, 스트리트웨어, 코티지코어"
24,female,ISFP,"서스테이너블, 모더니즘, 빅토리아, 고전주의, 아르누보, 젠더뉴트럴, 복고풍"
25,male,ENFP,"서스테이너블, 인더스트리얼, 복고풍, 아르데코, 모노크롬, 사이버펑크, 보헤미안, 젠더뉴트럴, 모더니즘, 아방가르드, 하이테크, 미니멀리즘, 피트니스, 코티지코어, 스포티"
26,male,ENFP,"젠더뉴트럴, 보헤미안, 서스테이너블, 스포티, 아방가르드, 인더스트리얼, 모노크롬, 모더니즘, 코티지코어, 아르데코, 사이버펑크, 피트니스, 하이테크, 미니멀리즘, 복고풍"
23,female,ISTJ,"하이테크, 모노크롬, 사이버펑크, 빅토리아, 모더니즘, 피트니스, 미니멀리즘, 서스테이너블, 스포티"
23,female,ISTJ,"아르누보, 하이테크, 모더니즘, 인더스트리얼, 그런지, 서스테이너블, 미니멀리즘, 젠더뉴트럴"
18,female,ENTP,"모더니즘, 고전주의, 젠더뉴트럴, 서스테이너블, 복고풍, 인더스트리얼, 빅토리아"
18,female,ISTP,"스포티, 미니멀리즘, 카운트리, 젠더뉴트럴, 모더니즘"
23,male,INFJ,"고전주의, 미니멀리즘, 모더니즘, 노마드"
22,female,ENTJ,"빅토리아, 코티지코어, 로맨틱, 서스테이너블"
22,female,ENFP,"젠더뉴트럴, 아르누보, 서스테이너블, 미니멀리즘, 코티지코어"
26,female,INTP,"코티지코어, 카운트리, 팝아트, 고전주의, 빅토리아, 보헤미안, 에스닉, 복고풍, 키치, 스트리트웨어, 아르누보"
27,male,ENFP,"코티지코어, 하이테크, 아르데코, 보헤미안, 인더스트리얼, 아방가르드, 젠더뉴트럴, 사이버펑크, 스포티, 복고풍, 미니멀리즘, 서스테이너블, 피트니스, 모더니즘, 모노크롬"
26,female,INTP,"에스닉, 보헤미안, 고전주의, 팝아트, 빅토리아, 아르누보, 카운트리, 키치, 코티지코어, 복고풍, 스트리트웨어"
18,male,ISTP,"코티지코어, 아방가르드, 카운트리, 보헤미안, 인더스트리얼, 모더니즘"
23,female,ENFP,"아르데코, 젠더뉴트럴, 고전주의, 미니멀리즘, 아르누보, 모노크롬"
23,female,ENTJ,"미니멀리즘, 모더니즘, 서스테이너블, 스포티, 젠더뉴트럴, 모노크롬, 빅토리아, 고전주의, 코티지코어, 사이버펑크, 노마드"
24,female,ISFJ,"펑크, 키치, 하이테크, 팝아트, 복고풍"
25,female,INFP,"복고풍, 아르누보, 서스테이너블, 카운트리, 보헤미안, 젠더뉴트럴"
19,male,ENTP,"고전주의, 보헤미안, 빈티지, 인더스트리얼, 모노크롬, 모더니즘, 미니멀리즘, 하이테크, 노마드"
21,male,ISFJ,"모더니즘, 스트리트웨어, 미니멀리즘, 아르데코, 그런지, 사이버펑크"
19,female,INTJ,"복고풍, 모더니즘, 고전주의, 빅토리아, 미니멀리즘, 모노크롬"
23,female,ISFJ,"복고풍, 하이테크, 팝아트, 키치, 펑크"
22,female,ENFP,"젠더뉴트럴, 아르누보, 코티지코어, 미니멀리즘, 서스테이너블"
23,female,ENTJ,"젠더뉴트럴, 모노크롬, 코티지코어, 카운트리, 서스테이너블, 하이테크, 모더니즘, 미니멀리즘, 로맨틱, 고전주의"
25,female,ESFP,"서스테이너블, 에스닉, 로맨틱, 빅토리아, 젠더뉴트럴, 키치, 모더니즘, 보헤미안"
19,female,INFJ,"모노크롬, 서스테이너블, 코티지코어, 모더니즘, 고전주의, 미니멀리즘, 빈티지"
23,female,INTP,"복고풍, 고전주의, 빅토리아, 모더니즘, 사이버펑크"
25,male,ISFJ,"스포티, 빈티지, 미니멀리즘, 젠더뉴트럴, 복고풍, 모더니즘, 모노크롬, 카운트리, 하이테크"
26,male,ENFJ,"보헤미안, 코티지코어, 빅토리아, 모더니즘, 스트리트웨어, 인더스트리얼, 사이버펑크, 그런지"
53,male,ENFP,"아방가르드, 그런지, 젠더뉴트럴, 아르누보, 사이버펑크, 고전주의"
18,female,INTJ,"빅토리아, 모더니즘, 복고풍, 모노크롬, 고전주의, 미니멀리즘"
23,female,INFP,"로맨틱, 서스테이너블, 아르누보, 젠더뉴트럴, 미니멀리즘, 코티지코어, 카운트리, 빅토리아"
23,female,ISTJ,"사이버펑크, 빅토리아, 미니멀리즘, 카운트리, 모더니즘"
25,male,ESTP,"모더니즘, 고전주의, 스트리트웨어, 모노크롬, 하이테크"
21,female,ISTP,"그런지, 사이버펑크, 미니멀리즘, 아방가르드, 빈티지, 아르누보, 인더스트리얼, 서스테이너블, 모더니즘, 코티지코어, 로맨틱, 에스닉, 젠더뉴트럴, 고전주의, 빅토리아, 카운트리, 모노크롬"
26,female,ENFJ,"빅토리아, 로맨틱, 아르누보, 고전주의"
26,male,ISFP,"하이테크, 스포티, 젠더뉴트럴, 코티지코어, 스트리트웨어"
25,female,ESFP,"서스테이너블, 보헤미안, 젠더뉴트럴, 로맨틱, 빅토리아, 모더니즘, 키치, 에스닉"
53,female,ESFJ,"젠더뉴트럴, 미니멀리즘, 복고풍, 고전주의, 보헤미안"
26,male,ESTP,"스트리트웨어, 모더니즘, 고전주의, 모노크롬, 하이테크"
27,secret,INTP,"모노크롬, 인더스트리얼, 아르누보, 보헤미안, 아르데코, 그런지"
19,male,ISTP,"아방가르드, 카운트리, 인더스트리얼, 코티지코어, 모더니즘, 보헤미안"
22,female,ENTJ,"빅토리아, 코티지코어, 서스테이너블, 로맨틱"
25,female,INTP,"키치, 모노크롬, 젠더뉴트럴, 미니멀리즘, 보헤미안, 모더니즘"
19,male,ISTP,"아방가르드, 모더니즘, 코티지코어, 보헤미안, 인더스트리얼, 카운트리"
25,male,ISFJ,"그런지, 모더니즘, 미니멀리즘, 사이버펑크, 아르데코, 스트리트웨어"
21,female,ISFP,"고전주의, 서스테이너블, 코티지코어, 미니멀리즘, 모더니즘"
29,male,ESTJ,"스포티, 모더니즘, 젠더뉴트럴, 하이테크, 인더스트리얼, 모노크롬, 아방가르드, 미니멀리즘, 스트리트웨어"
25,male,ISFJ,"사이버펑크, 스포티, 코티지코어, 피트니스, 하이테크, 서스테이너블, 빅토리아"
22,female,ENFP,"고전주의, 아르누보, 모노크롬, 젠더뉴트럴, 미니멀리즘, 아르데코"
20,female,INTJ,"모더니즘, 모노크롬, 빈티지, 아르누보, 고전주의, 젠더뉴트럴, 사이버펑크"
18,female,ENTP,"서스테이너블, 복고풍, 빅토리아, 고전주의, 젠더뉴트럴, 모더니즘, 인더스트리얼"
23,male,ESFP,"코티지코어, 카운트리, 사이버펑크, 스포티, 스트리트웨어"
23,female,ESFP,"코티지코어, 아방가르드, 아르데코, 미니멀리즘, 그런지"
18,female,ISTP,"모더니즘, 젠더뉴트럴, 카운트리, 스포티, 미니멀리즘"
25,female,ESFP,"아르데코, 서스테이너블, 젠더뉴트럴, 빅토리아, 모더니즘, 고전주의, 미니멀리즘, 복고풍"
22,female,ISTP,"젠더뉴트럴, 고전주의, 빈티지, 빅토리아, 코티지코어, 미니멀리즘"
23,male,ISFJ,"미니멀리즘, 하이테크, 빈티지, 스포티, 모노크롬, 모더니즘, 카운트리, 복고풍, 젠더뉴트럴"
23,female,INFJ,"모노크롬, 빈티지, 고전주의, 미니멀리즘, 서스테이너블, 코티지코어, 모더니즘"
26,male,ISFJ,"서스테이너블, 하이테크, 사이버펑크, 피트니스, 빅토리아, 스포티, 코티지코어"
28,male,ENFP,"보헤미안, 인더스트리얼, 스포티, 미니멀리즘, 서스테이너블, 아방가르드, 아르데코, 코티지코어, 피트니스, 모노크롬, 젠더뉴트럴, 사이버펑크, 하이테크, 복고풍, 모더니즘"
55,female,ESFJ,"미니멀리즘, 젠더뉴트럴, 고전주의, 보헤미안, 복고풍"
28,male,ENFP,"보헤미안, 아방가르드, 아르데코, 모더니즘, 복고풍, 미니멀리즘, 스포티, 모노크롬, 하이테크, 서스테이너블, 인더스트리얼, 피트니스, 사이버펑크, 코티지코어, 젠더뉴트럴"
25,female,ESFP,"로맨틱, 서스테이너블, 젠더뉴트럴, 보헤미안, 모더니즘, 키치, 에스닉, 빅토리아"
23,female,ISTP,"카운트리, 모노크롬, 로맨틱, 젠더뉴트럴, 그런지, 코티지코어, 빅토리아, 미니멀리즘, 아방가르드, 고전주의, 서스테이너블, 아르누보, 모더니즘, 인더스트리얼, 사이버펑크, 빈티지, 에스닉"
25,female,ENTJ,"서스테이너블, 하이테크, 젠더뉴트럴, 모노크롬, 로맨틱, 미니멀리즘, 카운트리, 모더니즘, 고전주의, 코티지코어"
26,male,ISFJ,"빅토리아, 피트니스, 코티지코어, 사이버펑크, 하이테크, 스포티, 서스테이너블"
25,female,ISFJ,"코티지코어, 카운트리, 젠더뉴트럴, 미니멀리즘, 빅토리아, 서스테이너블"
18,female,INTJ,"빅토리아, 미니멀리즘, 복고풍, 모노크롬, 고전주의, 모더니즘"
27,secret,INTP,"인더스트리얼, 모노크롬, 보헤미안, 아르데코, 아르누보, 그런지"
21,female,ESFP,"키치, 보헤미안, 에스닉, 로맨틱, 젠더뉴트럴, 모더니즘, 서스테이너블, 빅토리아"
22,male,ISFJ,"미니멀리즘, 아르데코, 그런지, 사이버펑크, 스트리트웨어, 모더니즘"
18,female,ESTP,"그런지, 펑크, 복고풍, 고전주의"
25,female,ISFP,"하이테크, 젠더뉴트럴, 서스테이너블, 모더니즘, 코티지코어"
25,female,INFP,"젠더뉴트럴, 아르누보, 서스테이너블, 복고풍, 카운트리, 보헤미안"
23,female,ISFJ,"미니멀리즘, 카운트리, 젠더뉴트럴, 코티지코어, 서스테이너블, 빅토리아"
28,male,ENFP,"아르데코, 서스테이너블, 미니멀리즘, 사이버펑크, 코티지코어, 스포티, 피트니스, 모더니즘, 보헤미안, 젠더뉴트럴, 하이테크, 모노크롬, 아방가르드, 인더스트리얼, 복고풍"
25,male,ESTP,"모노크롬, 고전주의, 모더니즘, 스트리트웨어, 하이테크"
23,female,ESTP,"모더니즘, 코티지코어, 아르누보, 젠더뉴트럴, 서스테이너블"
22,female,ENTJ,"코티지코어, 빅토리아, 서스테이너블, 로맨틱"
22,female,ENFP,"젠더뉴트럴, 아르누보, 미니멀리즘, 서스테이너블, 코티지코어"
24,female,ISFP,"빅토리아, 모더니즘, 복고풍, 아르누보, 서스테이너블, 고전주의, 젠더뉴트럴"
21,female,ENFP,"미니멀리즘, 젠더뉴트럴, 아르누보, 서스테이너블, 코티지코어"
18,female,INTJ,"빅토리아, 고전주의, 미니멀리즘, 복고풍, 모노크롬, 모더니즘"
22,female,ISFJ,"젠더뉴트럴, 빅토리아, 미니멀리즘, 카운트리, 서스테이너블, 코티지코어"
25,secret,INTP,"아르누보, 아르데코, 인더스트리얼, 모노크롬, 그런지, 보헤미안"
22,male,ENFJ,"카운트리, 아르누보, 젠더뉴트럴, 서스테이너블, 스포티"
18,female,ISTP,"코티지코어, 서스테이너블, 모더니즘, 빅토리아, 젠더뉴트럴"
26,female,ESTP,"사이버펑크, 보헤미안, 하이테크, 키치, 모더니즘, 복고풍, 빅토리아, 스트리트웨어"
24,female,ESTP,"모더니즘, 키치, 보헤미안, 하이테크, 복고풍, 스트리트웨어, 빅토리아, 사이버펑크"
25,male,INFJ,"모노크롬, 카운트리, 모더니즘, 아르데코, 미니멀리즘"
23,female,INTP,"보헤미안, 키치, 복고풍, 사이버펑크, 아방가르드"
24,female,INTP,"키치, 젠더뉴트럴, 미니멀리즘, 모더니즘, 보헤미안, 모노크롬"
24,male,ISFJ,"복고풍, 미니멀리즘, 빈티지, 모더니즘, 젠더뉴트럴, 카운트리, 모노크롬, 스포티, 하이테크"
24,female,ISTJ,"키치, 코티지코어, 모더니즘, 팝아트, 미니멀리즘"
23,female,ISTJ,"미니멀리즘, 사이버펑크, 카운트리, 모더니즘, 빅토리아"
32,male,ENFP,"고전주의, 빅토리아, 복고풍, 코티지코어"
24,male,ESTJ,"코티지코어, 피트니스, 노마드, 빈티지, 복고풍, 하이테크"
26,female,ENFP,"아르데코, 젠더뉴트럴, 미니멀리즘, 아르누보, 고전주의, 모노크롬"
21,male,INFJ,"고전주의, 미니멀리즘, 노마드, 모더니즘"
18,female,ENTP,"빅토리아, 젠더뉴트럴, 모더니즘, 복고풍, 서스테이너블, 고전주의, 인더스트리얼"
25,female,ISFP,"젠더뉴트럴, 코티지코어, 하이테크, 서스테이너블, 모더니즘"
25,female,ISTP,"하이테크, 인더스트리얼, 스포티, 젠더뉴트럴, 모노크롬, 미니멀리즘"
21,female,ENFP,"젠더뉴트럴, 아르누보, 미니멀리즘, 서스테이너블, 코티지코어"
21,female,ESFJ,", 아르누보, 서스테이너블, 미니멀리즘, 모더니즘, 고전주의"
23,male,ISFJ,"모더니즘, 카운트리, 빈티지, 미니멀리즘, 하이테크, 복고풍, 스포티, 젠더뉴트럴, 모노크롬"
22,female,INFP,"모더니즘, 그런지, 서스테이너블, 코티지코어, 사이버펑크, 빅토리아"
24,female,ISFJ,"미니멀리즘, 젠더뉴트럴, 로맨틱, 사이버펑크, 빅토리아"
26,female,ESFP,"복고풍, 모더니즘, 미니멀리즘, 서스테이너블, 빅토리아, 젠더뉴트럴, 고전주의, 아르데코"
22,male,ENFJ,"아르누보, 서스테이너블, 카운트리, 젠더뉴트럴, 스포티"
24,female,ISFP,"미니멀리즘, 빅토리아, 코티지코어, 카운트리, 스트리트웨어, 고전주의"
23,female,ISTP,"하이테크, 미니멀리즘, 젠더뉴트럴, 모노크롬, 스포티, 인더스트리얼"
24,female,INFJ,"복고풍, 젠더뉴트럴, 빅토리아, 고전주의, 빈티지, 미니멀리즘, 아르누보, 카운트리"
26,female,INTP,"복고풍, 아방가르드, 보헤미안, 키치, 사이버펑크"
23,female,ESTJ,"카운트리, 모더니즘, 서스테이너블, 빅토리아, 코티지코어"
22,male,ENTP,"빈티지, 인더스트리얼, 노마드, 미니멀리즘, 고전주의, 모더니즘, 모노크롬, 하이테크, 보헤미안"
23,female,ESFP,"미니멀리즘, 아방가르드, 아르데코, 코티지코어, 그런지"
19,female,ISTP,"미니멀리즘, 스포티, 모더니즘, 젠더뉴트럴, 카운트리"
18,female,ESTP,"복고풍, 그런지, 고전주의, 펑크"
26,female,ESFP,"복고풍, 모더니즘, 빅토리아, 미니멀리즘, 아르데코, 젠더뉴트럴, 서스테이너블, 고전주의"
26,female,INTP,"아르누보, 스트리트웨어, 보헤미안, 키치, 빅토리아, 카운트리, 고전주의, 팝아트, 코티지코어, 복고풍, 에스닉"
23,female,ISFP,"고전주의, 사이버펑크, 빅토리아, 미니멀리즘, 모더니즘"
18,female,INTJ,"빅토리아, 복고풍, 고전주의, 모노크롬, 모더니즘, 미니멀리즘"
27,male,ENFP,"보헤미안, 하이테크, 아방가르드, 모더니즘, 아르데코, 젠더뉴트럴, 미니멀리즘, 사이버펑크, 서스테이너블, 모노크롬, 피트니스, 복고풍, 코티지코어, 스포티, 인더스트리얼"
20,female,INFP,"팝아트, 키치, 펑크, 스트리트웨어, 사이버펑크"
25,male,ISFJ,"하이테크, 빈티지, 모노크롬, 미니멀리즘, 카운트리, 복고풍, 스포티, 모더니즘, 젠더뉴트럴"
20,male,INFJ,"모더니즘, 노마드, 미니멀리즘, 고전주의"
18,female,ESTP,"하이테크, 모노크롬, 복고풍, 고전주의, 모더니즘"
18,female,ISTJ,"복고풍, 카운트리, 빅토리아, 코티지코어, 고전주의"
53,male,ENFP,"고전주의, 젠더뉴트럴, 그런지, 사이버펑크, 아방가르드, 아르누보"
25,female,ENTJ,"모노크롬, 카운트리, 미니멀리즘, 서스테이너블, 로맨틱, 젠더뉴트럴, 고전주의, 모더니즘, 코티지코어, 하이테크"
